合并总点数：98651
x,y
-0.3032,21.3673
-0.3034,21.3833
-0.3034,21.3891
-0.3036,21.3828
-0.3036,21.3909
-0.3038,21.3877
-0.3043,21.3900
-0.3043,21.3922
-0.3044,21.3620
-0.3044,21.3832
-0.3049,21.4238
-0.3051,21.3609
-0.3054,21.4227
-0.3059,21.3639
-0.3060,21.3695
-0.3060,21.3815
-0.3065,21.3849
-0.3066,21.3667
-0.3067,21.3788
-0.3071,21.3574
-0.3071,21.3767
-0.3074,21.3750
-0.3076,21.3645
-0.3076,21.3755
-0.3078,21.3781
-0.3083,21.3570
-0.3084,21.3734
-0.3085,21.3786
-0.3086,21.3808
-0.3087,21.3677
-0.3089,21.3929
-0.3090,21.3799
-0.3091,21.3760
-0.3093,21.3805
-0.3095,21.3847
-0.3100,21.3916
-0.3104,21.3875
-0.3104,21.3898
-0.3105,21.3648
-0.3105,21.3785
-0.3109,21.3615
-0.3115,21.3670
-0.3117,21.3709
-0.3120,21.3715
-0.3121,21.3678
-0.3127,21.3656
-0.3133,21.3606
-0.3133,21.3630
-0.3135,21.3549
-0.3137,21.4739
-0.3142,21.3712
-0.3143,21.3663
-0.3148,21.3839
-0.3149,21.3737
-0.3151,21.3845
-0.3170,21.4078
-0.3171,21.3983
-0.3172,21.3719
-0.3172,21.3999
-0.3173,21.4193
-0.3176,21.3924
-0.3176,21.4089
-0.3177,21.4077
-0.3178,21.3444
-0.3179,21.4189
-0.3181,21.3973
-0.3182,21.3551
-0.3185,21.3881
-0.3186,21.4082
-0.3189,21.3537
-0.3190,21.3537
-0.3192,21.3835
-0.3193,21.3616
-0.3194,21.3539
-0.3196,21.3792
-0.3200,21.4158
-0.3201,21.3985
-0.3205,21.3685
-0.3210,21.3895
-0.3210,21.3941
-0.3218,21.4081
-0.3219,21.3802
-0.3219,21.3959
-0.3222,21.4115
-0.3226,21.3861
-0.3228,21.3778
-0.3230,21.4022
-0.3231,21.3955
-0.3231,21.4044
-0.3235,21.3851
-0.3236,21.3938
-0.3236,21.3991
-0.3237,21.3993
-0.3238,21.3732
-0.3249,21.3801
-0.3250,21.4135
-0.3259,21.3838
-0.3260,21.3861
-0.3262,21.3899
-0.3262,21.4140
-0.3264,21.3840
-0.3264,21.4179
-0.3266,21.3904
-0.3267,21.4185
-0.3268,21.3834
-0.3268,21.4148
-0.3271,21.3857
-0.3275,21.3919
-0.3276,21.3773
-0.3277,21.3816
-0.3279,21.3882
-0.3281,21.3729
-0.3288,21.3952
-0.3289,21.3920
-0.3290,21.3781
-0.3292,21.3828
-0.3293,21.3989
-0.3295,21.3798
-0.3295,21.4133
-0.3297,21.4207
-0.3298,21.3971
-0.3299,21.4861
-0.3301,21.4033
-0.3305,21.4265
-0.3309,21.4568
-0.3318,21.4110
-0.3320,21.3754
-0.3321,21.3729
-0.3325,21.4140
-0.3325,21.4393
-0.3330,21.3586
-0.3331,21.4130
-0.3331,21.4353
-0.3334,21.4350
-0.3338,21.3580
-0.3340,21.3523
-0.3340,21.3525
-0.3340,21.4305
-0.3345,21.4504
-0.3348,21.4348
-0.3350,21.4212
-0.3352,21.4244
-0.3353,21.4155
-0.3354,21.3666
-0.3365,21.4315
-0.3367,21.3605
-0.3367,21.4272
-0.3368,21.4119
-0.3368,21.4428
-0.3371,21.4853
-0.3372,21.4020
-0.3375,21.3624
-0.3375,21.3711
-0.3375,21.4330
-0.3377,21.3660
-0.3380,21.3955
-0.3380,21.4251
-0.3381,21.3738
-0.3381,21.4198
-0.3382,21.4168
-0.3385,21.4321
-0.3389,21.4352
-0.3392,21.3901
-0.3392,21.4325
-0.3395,21.4816
-0.3396,21.4343
-0.3402,21.3527
-0.3403,21.4221
-0.3403,21.4315
-0.3405,21.4128
-0.3410,21.3754
-0.3413,21.4138
-0.3414,21.4280
-0.3414,21.4376
-0.3415,21.4085
-0.3418,21.4260
-0.3419,21.4208
-0.3422,21.4401
-0.3423,21.4248
-0.3425,21.3816
-0.3425,21.4243
-0.3428,21.4204
-0.3432,21.4066
-0.3432,21.4439
-0.3432,21.4989
-0.3434,21.4039
-0.3435,21.3961
-0.3436,21.4186
-0.3437,21.4508
-0.3440,21.3870
-0.3442,21.5346
-0.3443,21.4371
-0.3445,21.4201
-0.3447,21.4440
-0.3449,21.3994
-0.3452,21.4198
-0.3455,21.4080
-0.3457,21.3686
-0.3461,21.4119
-0.3465,21.4043
-0.3468,21.4223
-0.3469,21.4129
-0.3474,21.4149
-0.3475,21.3942
-0.3477,21.5399
-0.3480,21.4378
-0.3481,21.3617
-0.3484,21.4901
-0.3485,21.4069
-0.3486,21.4049
-0.3488,21.3957
-0.3488,21.3993
-0.3493,21.4966
-0.3498,21.3905
-0.3498,21.4965
-0.3501,21.3910
-0.3502,21.4136
-0.3504,21.5080
-0.3505,21.3846
-0.3514,21.3717
-0.3515,21.4524
-0.3518,21.3908
-0.3524,21.4476
-0.3525,21.4129
-0.3526,21.3976
-0.3527,21.4089
-0.3529,21.3858
-0.3529,21.4131
-0.3529,21.4208
-0.3530,21.4034
-0.3531,21.4987
-0.3533,21.4962
-0.3538,21.4860
-0.3545,21.4696
-0.3547,21.4004
-0.3548,21.7137
-0.3552,21.3882
-0.3554,21.4193
-0.3557,21.4765
-0.3558,21.4376
-0.3558,21.4866
-0.3559,21.5007
-0.3561,21.3897
-0.3561,21.5112
-0.3564,21.4068
-0.3564,21.4233
-0.3567,21.5101
-0.3568,21.4077
-0.3569,21.4122
-0.3569,21.4918
-0.3573,21.4091
-0.3576,21.5057
-0.3577,21.3975
-0.3578,21.4841
-0.3580,21.4514
-0.3581,21.3930
-0.3582,21.3943
-0.3583,21.3937
-0.3583,21.4958
-0.3583,21.4970
-0.3586,21.4819
-0.3587,21.4140
-0.3587,21.4397
-0.3587,21.4486
-0.3588,21.4185
-0.3588,21.5154
-0.3590,21.3918
-0.3600,21.3997
-0.3603,21.4747
-0.3604,21.4207
-0.3605,21.3980
-0.3608,21.3940
-0.3609,21.4055
-0.3612,21.4742
-0.3615,21.4856
-0.3617,21.4004
-0.3623,21.4041
-0.3628,21.4243
-0.3629,21.3946
-0.3629,21.4011
-0.3630,21.3995
-0.3632,21.5030
-0.3637,21.3778
-0.3637,21.4197
-0.3638,21.4251
-0.3638,21.5264
-0.3638,21.5290
-0.3642,21.4159
-0.3643,21.4066
-0.3643,21.4393
-0.3643,21.5000
-0.3645,21.4225
-0.3651,21.5171
-0.3656,21.3978
-0.3656,21.5133
-0.3658,21.5164
-0.3660,21.5230
-0.3663,21.3885
-0.3663,21.4121
-0.3663,21.5325
-0.3664,21.3952
-0.3666,21.4216
-0.3667,21.5039
-0.3668,21.3868
-0.3669,21.4777
-0.3669,21.5089
-0.3670,21.5072
-0.3673,21.3734
-0.3675,21.4214
-0.3676,21.3966
-0.3677,21.4925
-0.3678,21.5143
-0.3678,21.5185
-0.3680,21.5137
-0.3682,21.5251
-0.3683,21.4029
-0.3684,21.5092
-0.3686,21.5249
-0.3687,21.3965
-0.3687,21.4083
-0.3687,21.5087
-0.3691,21.5123
-0.3692,21.5069
-0.3693,21.5241
-0.3695,21.3992
-0.3697,21.5034
-0.3701,21.4772
-0.3704,21.4984
-0.3708,21.3875
-0.3710,21.5141
-0.3711,21.5049
-0.3716,21.5055
-0.3719,21.5081
-0.3720,21.3774
-0.3722,21.4640
-0.3723,21.5109
-0.3725,21.5181
-0.3727,21.5086
-0.3730,21.4958
-0.3732,21.5078
-0.3734,21.4017
-0.3736,21.4984
-0.3736,21.5124
-0.3737,21.5148
-0.3741,21.4004
-0.3743,21.4790
-0.3745,21.5013
-0.3747,21.5057
-0.3748,21.5014
-0.3749,21.3800
-0.3749,21.5161
-0.3750,21.4019
-0.3751,21.4970
-0.3751,21.5129
-0.3751,21.5291
-0.3753,21.5013
-0.3756,21.5360
-0.3757,21.5071
-0.3757,21.5210
-0.3757,21.5329
-0.3761,21.5000
-0.3761,21.5062
-0.3761,21.5089
-0.3763,21.4644
-0.3765,21.5069
-0.3770,21.3788
-0.3770,21.5099
-0.3773,21.5145
-0.3775,21.3705
-0.3775,21.5092
-0.3780,21.4712
-0.3781,21.5088
-0.3783,21.5046
-0.3789,21.4573
-0.3794,21.5250
-0.3797,21.4921
-0.3798,21.4828
-0.3799,21.4864
-0.3801,21.5027
-0.3810,21.4766
-0.3813,21.5208
-0.3819,21.5104
-0.3820,21.5270
-0.3825,21.5100
-0.3828,21.5441
-0.3831,21.5411
-0.3832,21.5394
-0.3833,21.5083
-0.3840,21.5384
-0.3841,21.5080
-0.3841,21.5285
-0.3842,21.4797
-0.3849,21.5248
-0.3849,21.5260
-0.3850,21.5198
-0.3851,21.5309
-0.3852,21.5351
-0.3853,21.5339
-0.3856,21.5446
-0.3859,21.5146
-0.3859,21.5154
-0.3862,21.4753
-0.3864,21.5357
-0.3865,21.5356
-0.3867,21.5295
-0.3868,21.5143
-0.3869,21.4635
-0.3871,21.4768
-0.3882,21.4993
-0.3884,21.5190
-0.3884,21.5443
-0.3890,21.5083
-0.3896,21.5105
-0.3897,21.5384
-0.3898,21.5316
-0.3899,21.5275
-0.3908,21.5212
-0.3909,21.5306
-0.3912,21.5178
-0.3914,21.5298
-0.3922,21.5283
-0.3924,21.5011
-0.3925,21.5222
-0.3928,21.5240
-0.3928,21.5245
-0.3931,21.5265
-0.3933,21.4889
-0.3934,21.5056
-0.3934,21.5228
-0.3935,21.5184
-0.3935,21.5220
-0.3936,21.3882
-0.3936,21.5163
-0.3939,21.5293
-0.3940,21.4844
-0.3945,21.5242
-0.3948,21.5171
-0.3948,21.5233
-0.3950,21.5331
-0.3950,21.5449
-0.3952,21.3977
-0.3956,21.4527
-0.3957,21.5133
-0.3960,21.4826
-0.3966,21.5107
-0.3967,21.4673
-0.3967,21.4750
-0.3968,21.5258
-0.3972,21.5192
-0.3978,21.5056
-0.3978,21.5113
-0.3985,21.4999
-0.3986,21.5035
-0.3987,21.4989
-0.3991,21.4987
-0.3995,21.4992
-0.4003,21.4864
-0.4003,21.5221
-0.4006,21.5098
-0.4009,21.4681
-0.4021,21.5180
-0.4023,21.4979
-0.4024,21.5018
-0.4026,21.5086
-0.4034,21.5124
-0.4041,21.5110
-0.4042,21.5350
-0.4044,21.4669
-0.4044,21.4973
-0.4052,21.4956
-0.4057,21.5220
-0.4058,21.4939
-0.4058,21.5174
-0.4063,21.5133
-0.4070,21.5346
-0.4072,21.5335
-0.4073,21.4646
-0.4077,21.5098
-0.4080,21.5129
-0.4082,21.5024
-0.4090,21.4883
-0.4094,21.4992
-0.4096,21.4850
-0.4099,21.5126
-0.4101,21.5209
-0.4102,21.5161
-0.4105,21.5263
-0.4106,21.4738
-0.4111,21.4946
-0.4113,21.4886
-0.4122,21.5269
-0.4124,21.4541
-0.4124,21.5101
-0.4125,21.4634
-0.4126,21.5083
-0.4126,21.5195
-0.4128,21.5002
-0.4128,21.5305
-0.4133,21.4836
-0.4133,21.5074
-0.4133,21.5194
-0.4136,21.5212
-0.4139,21.4968
-0.4139,21.5172
-0.4141,21.4974
-0.4144,21.4907
-0.4150,21.5042
-0.4150,21.5309
-0.4152,21.5109
-0.4153,21.5104
-0.4153,21.5214
-0.4155,21.5034
-0.4156,21.4711
-0.4162,21.4847
-0.4162,21.5269
-0.4165,21.5060
-0.4166,21.5338
-0.4171,21.4353
-0.4171,21.4919
-0.4176,21.5004
-0.4178,21.4517
-0.4178,21.4804
-0.4181,21.5102
-0.4184,21.4622
-0.4190,21.5121
-0.4192,21.4404
-0.4198,21.4151
-0.4198,21.5014
-0.4201,21.4733
-0.4204,21.4724
-0.4204,21.4948
-0.4204,21.4957
-0.4205,21.4933
-0.4210,21.4857
-0.4211,21.4702
-0.4220,21.4712
-0.4227,21.4493
-0.4237,21.4541
-0.4239,21.4578
-0.4244,21.4542
-0.4247,21.4488
-0.4249,21.5080
-0.4256,21.4912
-0.4261,21.4357
-0.4261,21.4991
-0.4262,21.5276
-0.4263,21.4590
-0.4264,21.4663
-0.4275,21.5168
-0.4278,21.4672
-0.4281,21.4664
-0.4283,21.5019
-0.4284,21.4578
-0.4286,21.4051
-0.4286,21.4665
-0.4288,21.5217
-0.4290,21.4372
-0.4293,21.4907
-0.4299,21.4823
-0.4300,21.4580
-0.4300,21.4937
-0.4303,21.4815
-0.4304,21.4497
-0.4305,21.4756
-0.4305,21.4912
-0.4307,21.4262
-0.4309,21.4697
-0.4309,21.4761
-0.4311,21.4851
-0.4315,21.4270
-0.4322,21.4704
-0.4325,21.4807
-0.4325,21.4915
-0.4329,21.4803
-0.4330,21.4777
-0.4333,21.5035
-0.4346,21.4938
-0.4348,21.4609
-0.4351,21.4313
-0.4352,21.4855
-0.4354,21.4685
-0.4356,21.5043
-0.4359,21.4554
-0.4361,21.4550
-0.4361,21.4813
-0.4362,21.4718
-0.4362,21.5247
-0.4364,21.4723
-0.4364,21.4994
-0.4365,21.4849
-0.4369,21.4989
-0.4372,21.4767
-0.4373,21.4774
-0.4374,21.4564
-0.4375,21.4459
-0.4376,21.4484
-0.4377,21.4980
-0.4377,21.5042
-0.4378,21.4784
-0.4379,21.4646
-0.4380,21.4579
-0.4385,21.4826
-0.4388,21.4426
-0.4391,21.4893
-0.4392,21.5117
-0.4394,21.4861
-0.4395,21.4675
-0.4396,21.4991
-0.4397,21.4653
-0.4402,21.4755
-0.4403,21.4992
-0.4408,21.4924
-0.4411,21.4466
-0.4416,21.4845
-0.4419,21.4483
-0.4420,21.4789
-0.4428,21.4643
-0.4428,21.4909
-0.4429,21.4650
-0.4429,21.4753
-0.4435,21.4506
-0.4436,21.4575
-0.4436,21.4648
-0.4436,21.4694
-0.4439,21.4566
-0.4442,21.4612
-0.4453,21.4506
-0.4457,21.4692
-0.4458,21.4765
-0.4467,21.5203
-0.4470,21.4930
-0.4472,21.5213
-0.4473,21.4719
-0.4474,21.5124
-0.4477,21.4724
-0.4478,21.4734
-0.4479,21.5047
-0.4483,21.5066
-0.4492,21.4133
-0.4494,21.4906
-0.4497,21.4599
-0.4499,21.5167
-0.4501,21.4449
-0.4504,21.5108
-0.4506,21.4243
-0.4507,21.4813
-0.4510,21.4902
-0.4510,21.5027
-0.4514,21.5053
-0.4518,21.4388
-0.4518,21.4814
-0.4520,21.4663
-0.4524,21.4858
-0.4527,21.5173
-0.4532,21.4982
-0.4534,21.4935
-0.4535,21.4771
-0.4541,21.4558
-0.4543,21.4088
-0.4543,21.4216
-0.4548,21.4718
-0.4548,21.5110
-0.4553,21.5156
-0.4555,21.4879
-0.4556,21.4574
-0.4556,21.4856
-0.4558,21.4775
-0.4559,21.4660
-0.4559,21.4896
-0.4562,21.5053
-0.4563,21.5046
-0.4563,21.5289
-0.4566,21.4868
-0.4567,21.4520
-0.4570,21.4688
-0.4571,21.4915
-0.4574,21.4602
-0.4574,21.5103
-0.4581,21.5100
-0.4583,21.4883
-0.4587,21.4736
-0.4588,21.4489
-0.4592,21.4905
-0.4593,21.4778
-0.4594,21.4517
-0.4594,21.4727
-0.4597,21.4571
-0.4601,21.4520
-0.4603,21.4943
-0.4607,21.4925
-0.4607,21.5011
-0.4609,21.4445
-0.4612,21.4994
-0.4617,21.4830
-0.4622,21.4615
-0.4624,21.4596
-0.4624,21.4855
-0.4625,21.4798
-0.4631,21.4781
-0.4635,21.4635
-0.4642,21.4657
-0.4644,21.4614
-0.4645,21.4520
-0.4645,21.4577
-0.4647,21.4560
-0.4661,21.4799
-0.4662,21.5603
-0.4666,21.4563
-0.4673,21.4562
-0.4674,21.4635
-0.4680,21.4543
-0.4685,21.4818
-0.4687,21.4752
-0.4688,21.4643
-0.4688,21.4686
-0.4688,21.4815
-0.4689,21.4589
-0.4694,21.4551
-0.4695,21.4943
-0.4697,21.4638
-0.4697,21.5521
-0.4704,21.4568
-0.4705,21.4826
-0.4709,21.4767
-0.4710,21.4774
-0.4714,21.4840
-0.4715,21.4883
-0.4718,21.4766
-0.4719,21.4732
-0.4719,21.4839
-0.4721,21.4691
-0.4727,21.4637
-0.4727,21.4987
-0.4728,21.4631
-0.4734,21.4828
-0.4736,21.4533
-0.4737,21.4745
-0.4738,21.4787
-0.4745,21.4698
-0.4747,21.4527
-0.4752,21.4802
-0.4754,21.4674
-0.4755,21.4446
-0.4756,21.4893
-0.4759,21.4705
-0.4765,21.4744
-0.4765,21.4865
-0.4771,21.4580
-0.4771,21.4748
-0.4772,21.4837
-0.4774,21.4412
-0.4775,21.4694
-0.4776,21.4831
-0.4779,21.4854
-0.4780,21.4660
-0.4789,21.4546
-0.4791,21.4795
-0.4792,21.4681
-0.4795,21.4715
-0.4797,21.4427
-0.4797,21.4608
-0.4797,21.4685
-0.4798,21.4716
-0.4799,21.4752
-0.4801,21.4677
-0.4802,21.4674
-0.4803,21.4454
-0.4807,21.4665
-0.4808,21.4661
-0.4808,21.4775
-0.4810,21.4937
-0.4815,21.4408
-0.4816,21.4652
-0.4816,21.4714
-0.4816,21.4861
-0.4817,21.4674
-0.4820,21.4721
-0.4826,21.4839
-0.4828,21.4712
-0.4828,21.4796
-0.4828,21.4831
-0.4832,21.4612
-0.4832,21.4813
-0.4833,21.4534
-0.4835,21.5102
-0.4843,21.4929
-0.4844,21.4583
-0.4846,21.4403
-0.4849,21.4601
-0.4849,21.5110
-0.4853,21.4577
-0.4854,21.5007
-0.4857,21.4552
-0.4860,21.4468
-0.4860,21.4470
-0.4860,21.5085
-0.4864,21.4415
-0.4864,21.4476
-0.4867,21.5292
-0.4875,21.4500
-0.4878,21.5337
-0.4880,21.5199
-0.4887,21.4512
-0.4893,21.4502
-0.4896,21.4570
-0.4901,21.4951
-0.4905,21.4589
-0.4908,21.4507
-0.4909,21.4506
-0.4909,21.4558
-0.4911,21.5441
-0.4914,21.4823
-0.4917,21.4731
-0.4918,21.4535
-0.4922,21.4472
-0.4924,21.4661
-0.4926,21.5219
-0.4928,21.4667
-0.4928,21.5332
-0.4929,21.5264
-0.4930,21.4745
-0.4931,21.4554
-0.4931,21.4653
-0.4931,21.4677
-0.4931,21.5047
-0.4934,21.4578
-0.4934,21.5355
-0.4935,21.5303
-0.4941,21.4776
-0.4943,21.4765
-0.4948,21.4805
-0.4951,21.4674
-0.4954,21.4635
-0.4958,21.4661
-0.4959,21.4742
-0.4966,21.4689
-0.4968,21.5454
-0.4974,21.4266
-0.4975,21.5191
-0.4977,21.5260
-0.4981,21.4664
-0.4983,21.4581
-0.4984,21.4331
-0.4984,21.4630
-0.4985,21.5260
-0.4988,21.4597
-0.4989,21.4544
-0.4990,21.5220
-0.4991,21.4801
-0.4996,21.4667
-0.4997,21.4763
-0.4998,21.4445
-0.5004,21.4739
-0.5006,21.5396
-0.5010,21.4573
-0.5011,21.4611
-0.5011,21.4800
-0.5012,21.4648
-0.5012,21.4738
-0.5016,21.4553
-0.5017,21.4710
-0.5018,21.4323
-0.5023,21.4352
-0.5023,21.4944
-0.5023,21.5584
-0.5033,21.4607
-0.5033,21.4751
-0.5034,21.4227
-0.5036,21.4649
-0.5040,21.4736
-0.5041,21.4718
-0.5041,21.4749
-0.5043,21.4676
-0.5043,21.4744
-0.5049,21.4638
-0.5052,21.4638
-0.5052,21.5574
-0.5057,21.4303
-0.5060,21.4272
-0.5065,21.5414
-0.5066,21.4416
-0.5068,21.5516
-0.5069,21.4384
-0.5071,21.5622
-0.5073,21.4370
-0.5075,21.4974
-0.5080,21.5361
-0.5082,21.5460
-0.5093,21.4538
-0.5095,21.5513
-0.5099,21.4270
-0.5102,21.5371
-0.5105,21.5746
-0.5111,21.5490
-0.5112,21.4494
-0.5113,21.4493
-0.5122,21.4508
-0.5123,21.4699
-0.5126,21.5329
-0.5128,21.4622
-0.5132,21.4423
-0.5132,21.4671
-0.5133,21.4579
-0.5143,21.5646
-0.5146,21.4493
-0.5146,21.5776
-0.5148,21.5810
-0.5150,21.4496
-0.5152,21.4683
-0.5152,21.5330
-0.5154,21.5239
-0.5156,21.5330
-0.5158,21.4483
-0.5159,21.4647
-0.5160,21.4592
-0.5167,21.4706
-0.5169,21.4504
-0.5171,21.4594
-0.5171,21.4757
-0.5173,21.4530
-0.5174,21.4610
-0.5175,21.6674
-0.5176,21.4698
-0.5182,21.5366
-0.5197,21.4590
-0.5198,21.4499
-0.5203,21.4465
-0.5205,21.4594
-0.5205,21.6142
-0.5209,21.4544
-0.5216,21.4541
-0.5219,21.4436
-0.5223,21.4558
-0.5224,21.4481
-0.5226,21.4471
-0.5227,21.4420
-0.5231,21.4467
-0.5234,21.4380
-0.5235,21.4507
-0.5235,21.4649
-0.5236,21.4570
-0.5236,21.4743
-0.5236,21.6127
-0.5238,21.4817
-0.5239,21.4539
-0.5239,21.4709
-0.5240,21.4478
-0.5246,21.4567
-0.5246,21.5290
-0.5252,21.4426
-0.5252,21.4997
-0.5255,21.4586
-0.5256,21.4587
-0.5258,21.4551
-0.5261,21.5055
-0.5266,21.4445
-0.5266,21.6051
-0.5268,21.4507
-0.5270,21.4807
-0.5274,21.4586
-0.5286,21.4535
-0.5287,21.4766
-0.5291,21.4822
-0.5293,21.4177
-0.5293,21.4663
-0.5296,21.4183
-0.5297,21.4125
-0.5302,21.5935
-0.5305,21.6242
-0.5309,21.4896
-0.5309,21.5952
-0.5310,21.4954
-0.5312,21.4591
-0.5312,21.4837
-0.5312,21.5041
-0.5313,21.4357
-0.5315,21.5003
-0.5318,21.4795
-0.5319,21.4461
-0.5321,21.5047
-0.5324,21.4762
-0.5325,21.4787
-0.5326,21.6103
-0.5327,21.5010
-0.5329,21.4490
-0.5330,21.4761
-0.5331,21.4706
-0.5331,21.6010
-0.5332,21.6129
-0.5339,21.4609
-0.5340,21.4603
-0.5349,21.4758
-0.5352,21.5788
-0.5354,21.4178
-0.5355,21.4550
-0.5356,21.5208
-0.5357,21.4995
-0.5357,21.6900
-0.5359,21.4759
-0.5361,21.4620
-0.5366,21.4647
-0.5366,21.5109
-0.5369,21.4661
-0.5370,21.4955
-0.5371,21.4827
-0.5371,21.4868
-0.5374,21.4886
-0.5374,21.6002
-0.5378,21.6987
-0.5379,21.4603
-0.5381,21.4857
-0.5383,21.4715
-0.5383,21.4730
-0.5388,21.4668
-0.5389,21.4630
-0.5392,21.5907
-0.5392,21.5961
-0.5397,21.4776
-0.5399,21.4786
-0.5403,21.4817
-0.5404,21.4767
-0.5407,21.4602
-0.5407,21.4783
-0.5408,21.4895
-0.5409,21.4586
-0.5409,21.4697
-0.5409,21.4935
-0.5413,21.5836
-0.5414,21.4638
-0.5417,21.6391
-0.5418,21.4596
-0.5420,21.6099
-0.5423,21.4735
-0.5425,21.6186
-0.5428,21.4624
-0.5429,21.4645
-0.5430,21.4814
-0.5434,21.5101
-0.5436,21.4642
-0.5436,21.5901
-0.5438,21.4810
-0.5438,21.6302
-0.5456,21.4601
-0.5457,21.4555
-0.5457,21.4649
-0.5461,21.5237
-0.5462,21.6239
-0.5468,21.4490
-0.5468,21.5458
-0.5472,21.4498
-0.5475,21.5450
-0.5476,21.6113
-0.5477,21.4393
-0.5479,21.4652
-0.5480,21.5847
-0.5480,21.6889
-0.5482,21.6831
-0.5483,21.5326
-0.5491,21.4584
-0.5494,21.5318
-0.5496,21.4692
-0.5496,21.5168
-0.5496,21.5226
-0.5497,21.6070
-0.5498,21.6112
-0.5500,21.5421
-0.5501,21.4524
-0.5501,21.5375
-0.5503,21.5012
-0.5503,21.5687
-0.5505,21.4729
-0.5506,21.5474
-0.5508,21.5164
-0.5508,21.5769
-0.5509,21.4931
-0.5511,21.4579
-0.5511,21.5328
-0.5517,21.5773
-0.5517,21.6089
-0.5519,21.5015
-0.5530,21.4493
-0.5530,21.5393
-0.5537,21.5328
-0.5543,21.4866
-0.5545,21.5192
-0.5546,21.5244
-0.5546,21.5399
-0.5548,21.5748
-0.5554,21.5728
-0.5557,21.5083
-0.5562,21.4839
-0.5563,21.5309
-0.5564,21.5052
-0.5564,21.5301
-0.5565,21.4793
-0.5566,21.5250
-0.5567,21.5688
-0.5569,21.5297
-0.5571,21.4831
-0.5571,21.5023
-0.5573,21.5066
-0.5575,21.5454
-0.5577,21.6703
-0.5579,21.5112
-0.5581,21.5523
-0.5582,21.5132
-0.5582,21.5299
-0.5582,21.5319
-0.5586,21.5188
-0.5589,21.5715
-0.5594,21.5828
-0.5594,21.5986
-0.5595,21.5109
-0.5608,21.5224
-0.5608,21.5267
-0.5609,21.5232
-0.5610,21.6666
-0.5611,21.4674
-0.5611,21.5637
-0.5611,21.5924
-0.5611,21.5950
-0.5614,21.4741
-0.5617,21.5029
-0.5618,21.5070
-0.5618,21.5115
-0.5618,21.5465
-0.5624,21.5645
-0.5625,21.5592
-0.5629,21.6113
-0.5634,21.4949
-0.5637,21.4749
-0.5637,21.5620
-0.5637,21.5989
-0.5638,21.4867
-0.5642,21.4858
-0.5642,21.5988
-0.5647,21.5981
-0.5647,21.6137
-0.5648,21.5774
-0.5648,21.5831
-0.5652,21.5919
-0.5653,21.5694
-0.5656,21.5734
-0.5657,21.5975
-0.5659,21.4666
-0.5660,21.5827
-0.5663,21.4641
-0.5663,21.5566
-0.5666,21.6655
-0.5667,21.5728
-0.5668,21.5585
-0.5671,21.4939
-0.5672,21.5892
-0.5676,21.5778
-0.5677,21.5043
-0.5680,21.5888
-0.5681,21.6321
-0.5682,21.5836
-0.5688,21.5339
-0.5689,21.5973
-0.5691,21.5954
-0.5692,21.5008
-0.5695,21.5907
-0.5698,21.5499
-0.5700,21.5802
-0.5703,21.5651
-0.5703,21.5846
-0.5704,21.5858
-0.5708,21.6345
-0.5709,21.5556
-0.5709,21.5746
-0.5709,21.5814
-0.5712,21.5532
-0.5712,21.5913
-0.5713,21.5643
-0.5715,21.4595
-0.5717,21.5785
-0.5717,21.5838
-0.5720,21.5913
-0.5722,21.5277
-0.5722,21.5960
-0.5724,21.4624
-0.5724,21.5804
-0.5728,21.5895
-0.5730,21.5796
-0.5733,21.6277
-0.5739,21.5933
-0.5740,21.5912
-0.5743,21.5586
-0.5743,21.5801
-0.5751,21.6036
-0.5756,21.5674
-0.5758,21.5504
-0.5758,21.5888
-0.5762,21.5931
-0.5763,21.5792
-0.5763,21.5878
-0.5768,21.5754
-0.5774,21.5684
-0.5775,21.5611
-0.5777,21.6497
-0.5779,21.5680
-0.5780,21.5711
-0.5783,21.5445
-0.5789,21.6001
-0.5790,21.5571
-0.5791,21.5879
-0.5794,21.5529
-0.5803,21.5957
-0.5808,21.6535
-0.5810,21.5910
-0.5811,21.5751
-0.5813,21.6307
-0.5822,21.5170
-0.5822,21.5562
-0.5823,21.6179
-0.5824,21.6188
-0.5825,21.5155
-0.5827,21.6137
-0.5828,21.6325
-0.5829,21.5707
-0.5830,21.5620
-0.5830,21.5786
-0.5834,21.6098
-0.5835,21.6234
-0.5836,21.5029
-0.5843,21.6002
-0.5845,21.5671
-0.5847,21.5558
-0.5847,21.6241
-0.5848,21.6047
-0.5850,21.5457
-0.5858,21.5800
-0.5860,21.6099
-0.5862,21.5991
-0.5865,21.6013
-0.5866,21.6454
-0.5868,21.6214
-0.5870,21.6344
-0.5872,21.6287
-0.5875,21.5287
-0.5877,21.6069
-0.5879,21.5506
-0.5880,21.5499
-0.5881,21.5890
-0.5882,21.5754
-0.5885,21.6228
-0.5886,21.6460
-0.5887,21.6160
-0.5889,21.6248
-0.5890,21.5897
-0.5892,21.6007
-0.5899,21.6559
-0.5900,21.5957
-0.5906,21.6398
-0.5909,21.5553
-0.5914,21.5993
-0.5914,21.6050
-0.5917,21.5669
-0.5918,21.6583
-0.5919,21.5456
-0.5919,21.5968
-0.5921,21.6067
-0.5922,21.5096
-0.5922,21.5988
-0.5927,21.5939
-0.5928,21.5930
-0.5929,21.5521
-0.5932,21.5861
-0.5935,21.6037
-0.5938,21.6205
